date,069500,226490,292190,229200,226980,275290,IVV,ITOT,IWM,IJS,IWD,IWF
2021-09-17,0.0037974683544304,0.004443210219383431,0.00506037952846472,0.016417910447761086,0.009159212880143208,0.005016867053023066,-0.0012637424686440246,0.0008093294919013783,0.008946664121030734,0.009921933073563372,0.0014687387150058573,-0.0014029414034243404
2021-09-24,-0.002548898607496408,-0.005045617915399481,-0.004462753175420553,-0.0016686690695500994,-0.004821669148408092,-0.004647560030983766,0.007369410265092746,0.006073354151471033,0.006882710914171808,0.021096242396005715,0.008395055609884627,0.005080379559814441
2021-10-01,-0.03712072304712721,-0.034838485585272694,-0.03402298850574714,-0.05696329477836459,-0.035910224438902794,-0.028620838737570264,-0.011821320246043765,-0.009998829690274658,0.0068814794643199395,0.02839806711072579,0.002027380559560088,-0.025110100491659626
2021-10-08,-0.015951502961224717,-0.018137978191240522,-0.01909804854831032,-0.02857142857142858,-0.021284457911462606,-0.01753605127292146,0.013423382338976664,0.01081359418686234,0.0017988666058683656,0.013576009530176902,0.017703829174152474,0.008555913271132587
2021-10-15,0.01558552164655791,0.019316057618297133,0.016437192939892098,0.033060867026711405,0.0328475420977119,0.009332246081362738,0.007934244116254652,0.009243187541220221,0.005779131830439432,-0.008109749450567971,0.0030412028371193944,0.015603598956076548
2021-10-22,-0.0001397663107284286,-0.005285868392664539,-0.0025062656641604564,0.0,-0.015718672320514715,-0.0012567324955116144,0.011528448511718414,0.011396426236054191,0.0054654679528416406,0.006932415695664718,0.010813699770878982,0.013144677683852635
2021-10-29,-0.01286029802342814,-0.011387051295954853,-0.0090332615458244,-0.0024726245143058545,-0.01463269702146619,-0.006830846665468293,0.006113903875268001,0.003489316111169094,-0.0044271886310780495,-0.020651182481826957,-0.011247111231223683,0.019252872535029386
2021-11-05,0.004389815627743543,0.0018282872604944433,0.0069423483247812445,0.03172804532577911,-0.01582994120307557,-0.007239819004524861,0.03490767677487039,0.03749671085428141,0.07540007108047297,0.08482269863025627,0.02801225414977604,0.03847039981174838
2021-11-12,0.0010151139183396385,-0.00032849113073951663,0.0016187050359712796,0.004736408566721639,-0.004901960784313708,-0.004557885141294404,-0.00734857025492075,-0.006857210285408311,-0.014232764513803287,-0.012183031424379598,-0.0035915898612615127,-0.009976436079946693
2021-11-19,0.0002535211267604698,0.00014604403227580498,0.0035913090321422203,0.03163216506114641,-0.0035406403940886344,-0.004487179487179471,0.008387438297989824,0.0034246026309656674,-0.023613982647848086,-0.02304694606074409,-0.013763247297310821,0.023172733999526907
2021-11-26,-0.013686670984820792,-0.012703975468185358,-0.015327727082960596,-0.04046357615894036,-0.029352695813378626,-0.006531137889798533,-0.015061094765958849,-0.017720214155820813,-0.035948052242506745,-0.02348719499296137,-0.005353023463162798,-0.026313458785021004
2021-12-03,0.018701995831310825,0.011018672582732592,0.01665657177468205,0.0027607150251915957,-0.01161865350947,0.015277777777777724,-0.022827317346724718,-0.02868637734444668,-0.047184837375380484,-0.03214369853670829,-0.021933993086810655,-0.03190560933455466
2021-12-10,0.012108302034867346,0.016055297516731848,0.01394101876675613,0.004749122444765552,0.01400966183574881,0.01842225262197905,0.03972573489488229,0.03597569382328336,0.025260443787068265,0.02647162436231354,0.029398052833019106,0.04429252441043929
2021-12-17,0.0036554970922182406,0.000503923403642581,-0.0008226100240906753,-0.015207562679819153,-0.004764173415912287,0.018805408793767242,-0.019709416089100484,-0.01879972049978129,-0.019053497593621516,-0.02549604926778193,-0.005849945200933404,-0.030535656491868512
2021-12-24,0.0066497433916450355,0.0003237875953374658,0.005939429579535416,0.01064273789649417,0.0032711026009255573,0.007471213852509484,0.028827713047056003,0.030161413366691425,0.038189641227844184,0.033333705299924965,0.021844853527682728,0.03756939261412473
2021-12-31,-0.006112435929062854,-0.0012947311634597947,-0.0010522623640827344,0.02099249776309442,0.012723658051689846,-0.0007852032804047671,0.009989635744925174,0.007443872677917129,0.002605543282564904,0.008478584570556835,0.014654964704516882,0.0028580351829077255
2022-01-07,-0.010176503033645923,-0.007598401094745966,-0.016678370786516905,-0.06107590670082241,0.0025127601099332875,0.007421636252510355,-0.008153723481657993,-0.011329086772934649,-0.018303645710576633,0.022870630678192283,0.018687417451246358,-0.03819864627351843
